Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;free_square;count_rooms_on_the_floor;Shops_A;Shops_B;Ecology_2_A;Ecology_2_B;Ecology_3_A;Ecology_3_B;Price
2686;23;3;2.5187054;-0.17849179;-1.2072413;4;25;1977;-0.3619477;6;1437;3;0.5355532;0;2;-0.1344474;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;215703.45
7835;37;3;0.11295851;0.9866868;0.08414686;8;9;1981;0.075232126;28;7287;5;-1.7447515;1;3;-1.2079237;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;225281.84
10009;46;1;-1.1592467;-1.0603147;0.08414686;2;9;1971;-0.9986406;47;11319;0;0.5413602;3;5;-0.71193236;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;178917.84
1512;53;3;0.5414983;0.33352146;0.6007021;4;12;1983;-0.58158845;34;7759;0;-1.9969164;1;3;0.76057374;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;345232.28
10565;52;2;-0.013313864;-0.17849179;-1.2072413;13;17;1977;2.1197524;34;7065;1;-0.55320233;2;5;1.2607434;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;168671.14
10944;129;3;1.354125;1.385852;0.34242448;4;10;1962;-0.824372;24;5613;5;1.0817138;2;5;1.0404615;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;407783.06
11164;75;2;-0.4622997;0.3654253;-0.17413078;6;17;1967;1.5846936;30;5048;9;-1.7308962;2;5;-1.3921274;3;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;169876.77
5445;6;2;0.41417038;-0.17849179;-1.2072413;7;17;1977;1.0447632;5;1564;0;-1.1351217;0;0;2.3297281;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;168241.84
16489;1;2;0.5084922;-0.17849179;-1.2072413;11;22;1977;-0.9387989;1;264;0;0.5355532;0;1;2.565593;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;209030.72
14174;27;3;1.6560016;-0.17849179;0.6007021;6;12;2015;0.7775519;9;1892;0;0.5355532;0;1;-0.1344474;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;205143.56
3762;90;3;0.2788422;0.8485211;-0.17413078;4;5;1966;1.2286339;37;5288;0;0.5355532;3;2;-0.4066509;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;220194.81
6146;62;3;3.652809;5.14702;-1.2072413;6;6;2017;-0.39237273;2;629;1;0.5355532;0;0;0.8614274;2;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;223222.83
818;87;3;0.34716704;0.3003752;0.6007021;3;9;1979;-0.15461172;43;7227;0;0.5355532;1;6;0.3341667;1;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;249114.53
8382;1;2;0.44044086;-0.17849179;-1.2072413;11;17;1977;-0.9387989;1;264;0;0.5355532;0;1;2.3954208;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;153055.83
11101;95;2;-0.07224103;-0.15363924;0.08414686;1;4;1937;-0.9927666;14;3369;24;0.5355532;0;3;0.3774889;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;238992.11
7880;52;2;0.31202045;1.3885877;-1.465519;12;17;1977;2.1197524;34;7065;1;-0.55320233;2;5;-0.6026307;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;155654.66
1025;61;2;1.2898463;1.4393808;0.6007021;3;12;1981;1.5246687;52;10311;6;0.5355532;1;9;0.6453112;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;317703.2
9021;23;1;2.5905187;-0.17849179;-1.2072413;16;17;1977;-0.3619477;6;1437;3;0.5355532;0;2;-0.1344474;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;223249.33
12462;6;2;0.4237254;1.8829373;-1.2072413;7;17;2018;1.0447632;5;1564;0;-1.1351217;0;0;-1.3496181;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;179789.66
6813;86;1;-1.362139;-1.3401566;-0.17413078;2;5;1964;0.36227772;31;7010;5;0.5355532;3;7;-0.57832277;2;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;163942.14
9441;103;3;0.6677439;1.1320448;0.34242448;12;17;1969;0.27297002;32;5889;10;-0.33151877;4;1;-0.21998218;4;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;368733.56
12455;27;2;0.2590141;-0.17849179;-1.465519;8;19;1977;0.7775519;9;1892;0;0.5355532;0;1;2.0799882;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;136045.78
16222;6;2;1.4134696;1.4905449;0.85897976;5;17;2017;1.0447632;5;1564;0;-1.1351217;0;0;0.72428447;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;182810.81
8680;8;1;-1.4526247;-1.067256;-0.17413078;8;9;1972;2.8509405;26;4439;1;0.4997945;1;5;-1.2948455;8;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;131582.14
7138;58;1;-0.5272957;-0.17849179;-1.465519;2;18;1977;2.6804702;23;5735;3;0.37232646;0;5;0.113709144;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;121314.516
6407;175;1;-0.90239847;-1.120281;1.375535;3;12;1986;-0.9342938;35;7077;56;0.5355532;3;19;-0.6531734;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;324687.53
12757;57;3;1.198942;0.9386698;1.1172574;19;22;2000;-0.23574677;74;19083;2;0.5355532;5;15;1.0409896;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;350921.84
6517;101;1;-1.2691505;-0.8545027;-0.17413078;7;17;1967;0.8987402;41;6558;7;0.5355532;3;2;-1.2182418;7;-0.29986376;0.29986376;10.104097;-10.104097;-0.16815954;0.16815954;154030.2
2585;1;3;1.6664668;0.7777367;1.6338127;9;17;2013;-0.9387989;1;264;0;0.5355532;0;1;2.2227085;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;109365.336
14688;23;1;-0.6359143;0.5117103;-1.2072413;6;17;2014;-0.8803996;2;475;0;0.5355532;0;0;-1.5360663;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;87303.44
8889;100;1;-1.1701568;-1.1193287;0.08414686;2;5;1963;0.68299246;23;3975;8;-0.49778143;2;0;-0.63319963;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;155988.98
14774;113;3;0.9873778;0.7927156;0.85897976;13;17;2011;-0.48819363;15;2787;2;-1.1905426;0;7;0.91239244;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;359248.34
16631;7;2;0.18556018;0.024948278;1.1172574;15;22;2008;0.09880995;39;10418;9;-0.13754568;1;9;0.14833306;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;254320.25
13184;37;1;-0.916673;-0.8622309;0.34242448;5;17;1989;0.5046179;18;3594;4;-2.099445;1;5;-0.5994389;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;222752.5
13084;38;1;-0.5003295;-0.98528165;-1.2072413;21;24;2014;-0.48819363;15;2787;2;-1.1905426;0;7;1.4922429;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;233717.3
3066;160;2;-0.48873574;-0.5460435;0.08414686;10;17;1977;-0.9986406;39;8647;0;-0.38693967;0;5;0.040916886;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;180032.48
3514;1;1;-0.53364486;-0.17849179;-1.2072413;12;17;1977;-0.9387989;1;264;0;0.5355532;0;1;-0.040418196;12;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;194141.4
7298;2;2;-0.5946376;-0.19617182;0.08414686;3;9;1971;1.6016023;35;7715;4;0.11184832;0;6;-0.8524301;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;167952.38
490;23;1;-0.872537;-0.96807534;0.34242448;17;17;2015;-0.3619477;6;1437;3;0.5355532;0;2;-0.29892778;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;109064.58
7216;12;1;-0.76864743;-0.9195433;0.6007021;17;17;1993;-0.23574677;74;19083;2;0.5355532;5;15;-0.26457247;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;200293.02
5632;17;3;-0.15761602;0.6765114;0.6007021;6;21;2017;-0.21353638;23;4635;5;0.5355532;2;4;-1.6038219;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;556053.8
8028;25;2;-0.15802053;0.1452267;0.85897976;4;12;1998;-0.41257298;53;13670;4;0.5355532;1;11;-0.78866166;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;208913.55
544;21;2;-0.65490603;-0.43647337;-0.17413078;5;9;1976;0.6354578;47;8004;3;-2.285105;3;5;-0.43320164;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;198707.17
4454;37;2;-0.59566593;-0.5219371;0.08414686;7;9;1970;0.075232126;28;7287;5;-1.7447515;1;3;-0.26978302;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;192999.16
3832;34;3;1.0243013;0.68856514;1.1172574;16;17;2004;-0.41257298;53;13670;4;0.5355532;1;11;1.0535741;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;118364.914
3071;22;2;0.23787439;-0.17849179;-1.2072413;7;17;1977;-0.0026897993;30;6207;1;0.64665985;1;0;1.8888752;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;173324.67
14658;6;2;0.28266433;-0.17849179;-1.2072413;12;17;2014;1.0447632;5;1564;0;-1.1351217;0;0;2.0008786;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;185230.38
11943;27;2;0.8363246;-0.17849179;-1.2072413;3;10;1977;-0.39237273;2;629;1;0.5355532;0;0;-0.1344474;1;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;221732.05
14500;105;1;-0.24183;-1.5356421;-0.17413078;3;5;1970;-0.66052103;25;3478;11;0.5355532;3;1;2.574347;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;146005.78
8863;202;3;2.059404;1.8171695;0.85897976;4;7;1983;-0.9986406;30;7538;87;0.5355532;5;5;1.7527733;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;286215.88
1212;21;3;0.7959859;0.6681267;0.34242448;16;16;1979;0.6354578;47;8004;3;-2.285105;3;5;0.93410695;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;294702.62
10296;58;1;-1.2495624;-0.80449665;0.6007021;12;18;2019;2.6804702;23;5735;3;0.37232646;0;5;-1.6738427;12;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;112780.47
708;31;2;0.36974233;0.33795673;0.85897976;7;8;1959;-0.9986406;23;3684;2;0.5355532;0;4;0.18485582;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;359923.84
4924;101;2;-0.56840503;-0.4015738;-0.17413078;4;5;1960;0.8987402;41;6558;7;0.5355532;3;2;-0.27958852;2;-0.29986376;0.29986376;10.104097;-10.104097;-0.16815954;0.16815954;195841.34
10806;5;1;-0.27327237;1.0473199;-1.2072413;6;17;1977;0.26852807;16;3433;4;0.5355532;4;5;-1.5914203;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;296127.12
639;58;1;-0.8571922;-1.0299273;0.34242448;9;17;2001;-0.57219243;24;5469;1;-2.229684;0;1;-0.14944251;9;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;181273.84
3663;9;2;-0.7859631;-0.40718365;0.08414686;9;16;1969;1.607652;11;2748;1;0.5355532;0;0;-0.9517965;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;152757.84
16250;5;1;0.45772827;0.7523719;-1.2072413;5;5;1977;0.26852807;16;3433;4;0.5355532;4;5;0.76640767;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;265601.34
7300;9;2;-0.43370768;-0.36128542;0.34242448;7;12;2010;0.35854876;25;5648;1;-2.5483541;2;4;-0.29163578;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;201543.14
9620;30;2;0.371276;-0.17849179;-1.2072413;7;17;1977;-0.997984;22;6398;141;0.26702678;3;23;2.2224646;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;199699.61
8746;0;3;0.49031937;0.862971;0.08414686;2;9;1969;1.6883968;25;4756;16;0.5355532;5;8;-0.042030934;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;293122.53
14480;7;2;-0.17590035;-0.3852461;0.6007021;11;12;1983;-0.7033501;42;9292;3;0.5355532;0;3;0.2578415;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;228060.12
9370;85;1;0.8968915;1.0025091;1.1172574;8;14;1977;-0.6862727;52;11217;1;0.5355532;1;7;0.17098537;8;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;273562.94
12109;6;2;-0.2656283;-0.17849179;-1.2072413;5;17;1977;1.0447632;5;1564;0;-1.1351217;0;0;0.629795;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;151185.94
3110;119;2;-0.39026326;-0.38626993;-0.17413078;4;5;1963;-0.9902776;42;7651;1;0.5355532;1;5;0.13838753;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;183788.39
15740;44;3;0.003908173;0.032441974;0.08414686;6;9;1970;-0.6951412;24;4378;0;0.23931634;1;1;0.23362641;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;198994.22
10723;93;3;-0.16880149;-0.1007527;0.08414686;7;9;1976;3.386085;25;6149;0;0.5355532;0;0;0.041018408;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;184756.19
14179;45;1;-0.78186387;-0.17849179;-1.465519;17;17;1977;0.64631134;23;5212;6;0.5355532;3;2;-0.52287424;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;222673.3
4458;27;1;0.46631694;0.16342576;-1.2072413;2;17;2017;-0.880526;1;290;0;0.5355532;0;0;1.8458927;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;116069.94
7050;187;1;-1.0572661;-1.0740451;0.08414686;5;10;2000;-0.65318114;53;14892;4;0.5355532;1;4;-0.43224958;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;120639.83
15404;35;2;2.460493;2.4241307;1.1172574;17;22;1998;-0.25052908;33;7976;5;0.5355532;0;11;1.527132;8;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;559215.44
8247;62;1;-0.3268218;-0.17849179;-1.2072413;12;17;1977;-0.39237273;2;629;1;0.5355532;0;0;0.4767723;12;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;140699.53
3159;88;2;-1.0056719;-1.2125082;0.85897976;9;16;1982;0.07157142;43;8429;3;0.5355532;3;9;-0.46924132;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;158998.11
4347;1;1;-1.2792511;-1.1519091;-0.17413078;6;17;1963;-0.6938994;6;1318;1;-2.0772767;1;1;-0.70922595;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;116444.45
11202;25;3;1.4088799;-0.17849179;-1.2072413;5;22;1977;-0.41257298;53;13670;4;0.5355532;1;11;-0.1344474;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;337543.44
6415;22;1;-1.3104353;-0.9791478;-0.17413078;6;9;1966;-0.9902776;42;7651;1;0.5355532;1;5;-1.0975623;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;152657.12
4203;96;3;1.4867069;1.2744229;1.1172574;2;10;2003;-0.65318114;53;14892;4;0.5355532;1;4;1.1574253;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;324232.94
3328;31;3;1.1074909;1.009995;0.85897976;9;17;2000;0.27297002;32;5889;10;-0.33151877;4;1;0.82242215;3;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;394502.84
7729;90;1;-1.6358415;-1.5276244;-0.6906861;1;5;1967;1.2286339;37;5288;0;0.5355532;3;2;-0.6494789;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;126918.47
15933;1;1;-0.89084226;-1.1577564;0.6007021;8;17;1992;-0.78347254;33;5261;0;-1.966435;3;1;-0.14220153;8;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;150824.92
7772;6;1;-0.67935264;0.33478323;-1.2072413;4;17;2016;1.0447632;5;1564;0;-1.1351217;0;0;-1.3268505;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;129373.29
10700;22;1;-0.6543478;-1.2052052;1.1172574;12;12;1978;-0.0026897993;30;6207;1;0.64665985;1;0;0.2579243;12;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;189217.62
7369;7;1;-0.8467812;-1.162794;0.85897976;8;16;1989;-0.7033501;42;9292;3;0.5355532;0;3;-0.16122162;8;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;189564.56
13364;8;2;-0.1416539;-0.056089375;1.375535;10;20;2011;2.8509405;26;4439;1;0.4997945;1;5;-0.662583;5;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;251156.3
9194;27;1;-0.32448378;-0.97964436;-1.465519;4;17;2016;-0.8503701;2;469;0;0.5355532;0;0;2.0600936;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;141057.6
8251;57;2;-0.20856106;-0.28419542;0.85897976;3;12;2001;-0.23574677;74;19083;2;0.5355532;5;15;-0.14361334;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;236226.14
9065;169;1;-0.7612115;-0.937535;0.6007021;6;12;1980;1.5246687;52;10311;6;0.5355532;1;9;-0.21365687;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;194259.48
8283;94;1;-1.1145471;-1.0632286;-0.17413078;10;17;1978;1.3774247;33;8667;2;0.5355532;0;6;-0.45666957;10;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;148081.27
12868;73;2;0.22313695;0.3375833;0.34242448;9;16;2007;-0.6454913;37;6856;84;0.5355532;2;5;0.09541948;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;426593.25
11074;7;3;3.2694044;1.7427355;3.700034;3;18;2017;-0.7033501;42;9292;3;0.5355532;0;3;-0.1344474;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;544167.75
5292;1;2;1.1448673;-0.17849179;-1.2072413;9;17;1977;-0.9387989;1;264;0;0.5355532;0;1;-0.1344474;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;264415.72
7934;42;1;-0.8239912;-0.971895;0.34242448;7;12;2007;0.33096758;21;5731;0;0.5355532;1;0;-0.17066996;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;168631.11
2624;25;3;2.0128095;-0.17849179;-1.2072413;15;24;1977;-0.41257298;53;13670;4;0.5355532;1;11;-0.1344474;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;367691.9
12744;6;2;0.3011098;-0.17849179;-1.2072413;16;17;2014;1.0447632;5;1564;0;-1.1351217;0;0;2.0470045;8;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;177378.17
14695;91;1;-1.3148857;-1.035373;-0.17413078;3;5;1962;1.8067154;30;6564;1;0.5355532;0;0;-1.0076858;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;148274.1
935;101;3;0.39625743;0.8599939;0.34242448;1;4;1960;0.8987402;41;6558;7;0.5355532;3;2;-0.4101481;0;-0.29986376;0.29986376;10.104097;-10.104097;-0.16815954;0.16815954;124718.52
942;3;1;-1.106741;-1.2914746;0.08414686;6;9;1972;-0.57097846;43;10621;1;-2.5483541;2;3;-0.16536923;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;153047.27
2022;99;3;0.32043156;0.7901207;0.08414686;1;9;1973;-0.89496934;35;5776;1;0.5355532;2;4;-0.33598876;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;93834.25
13274;60;2;-0.46829304;-0.24707675;-0.17413078;2;9;1968;0.83668965;21;4472;6;1.3865286;4;7;-0.30678952;1;3.3348482;-3.3348482;-0.09896976;0.09896976;-0.16815954;0.16815954;257563.19
4484;138;1;-0.9786793;-1.0413669;0.34242448;2;17;2002;0.64631134;23;5212;6;0.5355532;3;2;-0.43268692;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;218867.78
11707;41;1;-0.77276945;-1.0910531;0.85897976;14;16;1980;0.47216997;36;10055;3;0.5355532;1;0;-0.105023086;14;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;198133.7
740;9;2;0.53376675;-0.17849179;-1.2072413;2;17;1977;0.35854876;25;5648;1;-2.5483541;2;4;2.628796;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;181423.64
11140;30;1;-0.89012986;-0.17849179;-1.2072413;10;17;1977;-0.997984;22;6398;141;0.26702678;3;23;-0.9318596;10;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;121894.94
12979;1;2;-0.43871927;-0.43164107;-0.17413078;1;9;1970;-0.9387989;1;264;0;0.5355532;0;1;0.09872275;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;212548.97
5374;6;2;0.3784354;-0.17849179;-1.2072413;2;17;1977;1.0447632;5;1564;0;-1.1351217;0;0;2.2403677;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;182335.25
13455;8;3;1.271272;1.7340297;0.6007021;1;7;1998;2.8509405;26;4439;1;0.4997945;1;5;0.069543794;0;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;258478.48
1762;78;3;0.1168747;0.28206047;-0.17413078;9;9;1981;0.84144735;28;6746;3;0.5355532;1;4;0.20594075;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;215406.14
12719;53;2;0.05719104;0.20112821;1.1172574;11;24;2019;-0.58158845;34;7759;0;-1.9969164;1;3;-0.48916903;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;346494.28
15914;63;2;-0.7135945;-0.425105;-0.17413078;6;12;1971;1.0062201;26;3889;6;-0.6778993;3;6;-0.60038346;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;254391.27
12366;27;1;-0.9291321;-0.17849179;-1.2072413;12;12;2014;-0.9007227;4;915;0;0.5355532;0;0;-1.0293901;12;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;97399.2
1825;57;2;-0.1505625;0.022851007;0.85897976;8;12;1984;2.4232934;9;1768;0;-1.6061991;0;0;-0.55017096;4;3.3348482;-3.3348482;10.104097;-10.104097;-0.16815954;0.16815954;189200.31
4435;30;2;0.48528352;-0.17849179;-1.2072413;8;17;1977;-0.997984;22;6398;141;0.26702678;3;23;2.507557;4;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;182824.31
5524;66;1;-1.1410382;-1.0965052;1.1172574;12;12;1970;0.36227772;31;7010;5;0.5355532;3;7;-1.1543875;12;-0.29986376;0.29986376;-0.09896976;0.09896976;5.9467335;-5.9467335;200188.34
13700;27;2;0.3326209;-0.15760127;1.375535;12;14;2013;-0.8503701;2;469;0;0.5355532;0;0;0.7057688;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;158805.67
16189;9;3;2.7931116;3.277845;1.1172574;7;17;2015;0.35854876;25;5648;1;-2.5483541;2;4;0.82524365;2;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;254065.77
13514;88;2;2.344988;2.3017962;1.1172574;3;22;2010;0.07157142;43;8429;3;0.5355532;3;9;1.4580629;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;484454.28
2026;44;3;1.4584911;1.3023946;1.1172574;23;23;2008;0.95234597;24;4860;1;-2.409802;0;3;1.036618;7;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;117667.74
5657;23;3;0.9006075;0.95952684;0.6007021;3;5;1979;-0.8803996;2;475;0;0.5355532;0;0;0.53399503;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;155760.42
5768;23;2;0.37703565;-0.17849179;-1.2072413;17;17;1977;-0.3619477;6;1437;3;0.5355532;0;2;2.2368677;8;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;149933.77
13785;41;1;-1.020234;-0.9279653;0.08414686;3;9;1976;-0.99805254;46;10309;1;-1.966435;1;16;-0.6020697;3;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;167850.17
14508;6;2;0.35148522;0.19271035;1.6338127;3;17;2015;1.0447632;5;1564;0;-1.1351217;0;0;-0.014623073;1;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;178863.98
749;1;3;1.1863213;-0.17849179;-1.2072413;2;17;1977;-0.9387989;1;264;0;0.5355532;0;1;-0.1344474;0;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;215087.78
12943;48;1;-0.8070973;-0.17849179;-1.2072413;9;17;1977;-0.6531115;46;9515;5;0.5355532;1;10;-0.72422487;9;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;198981.14
830;6;1;-0.7402886;-0.17849179;-1.2072413;5;17;1977;1.0447632;5;1564;0;-1.1351217;0;0;-0.55716056;5;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;126080.57
10678;17;2;-0.24183;-0.17849179;-1.465519;12;17;1977;-0.21353638;23;4635;5;0.5355532;2;4;0.8275567;6;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;531049.75
14581;6;1;-0.84805983;0.3182411;-1.2072413;9;17;2017;1.0447632;5;1564;0;-1.1351217;0;0;-1.7190095;9;-0.29986376;0.29986376;-0.09896976;0.09896976;-0.16815954;0.16815954;126752.45
